id,label,probability
51079056,0,0.011503649
149135649,0,0.011502903
378035870,0,0.011501705
7466994710,0,0.011498619
4160304704,0,0.011498395
6593403907,0,0.011488292
2477068525,0,0.011479488
2790502711,0,0.011474075
11384028286,0,0.011464236
6209583765,0,0.0114610335
3688881154,0,0.011459388
131000178,0,0.011455661
5942985082,0,0.011452164
2418483612,0,0.011436309
8435109765,0,0.011422326
4491656146,0,0.011410611
148444304,0,0.011363942
1075102378,0,0.01135611
163576851,0,0.011339569
3841571678,0,0.011335318
1298339577,0,0.011287863
3013019453,0,0.011269799
8708439101,0,0.011262263
4918608015,0,0.011253225
244899140,0,0.011248639
3799702231,0,0.011224464
7377055640,0,0.011217037
3814675936,0,0.011206297
4540229268,0,0.011203235
6409819869,0,0.011199419
5783068448,0,0.011192597
2383016197,0,0.011192298
12536614434,0,0.011172403
2432487831,0,0.011171466
2483633544,0,0.011156868
5114051905,0,0.011141868
3012192448,0,0.011120295
347783223,0,0.011118313
436577575,0,0.011106712
9827845925,0,0.011104731
2289711614,0,0.011103873
363897,0,0.0110785775
5551138892,0,0.0110763
6749183629,0,0.011062699
5182568232,0,0.011057578
2248292725,0,0.011032984
8470902043,0,0.011032167
5271530787,0,0.011022451
5138298969,0,0.011018583
5274253035,0,0.011003549
3450963634,0,0.010997963
8182003290,0,0.010989739
214287601,0,0.010979653
6910679975,0,0.01097368
3450964944,0,0.010969961
2354205455,0,0.010963309
8135493589,0,0.010961873
9713649715,0,0.010933629
8382939160,0,0.010926285
6940928940,0,0.010910621
234882543,0,0.010887488
3087299161,0,0.010877873
383047276,0,0.010876045
11522177604,0,0.010875782
9061695300,0,0.010860542
516023039,0,0.010858626
9513464937,0,0.010840143
7333337876,0,0.01083614
8628057709,0,0.010810102
3453388473,0,0.010800484
7604640988,0,0.010795114
2099872918,0,0.010792958
360241526,0,0.010746654
10246692933,0,0.0107427295
3712805295,0,0.010734026
2730330802,0,0.01071904
145022077,0,0.010715008
153220333,0,0.010675747
2425065750,0,0.010671814
5558274040,0,0.010661842
5888764941,0,0.010653554
5167387705,0,0.010632727
4056260707,0,0.010596515
9626690915,0,0.010591749
9611161757,0,0.010586401
3491933975,0,0.010581536
6955908508,0,0.010580995
143070325,0,0.010575096
3640330571,0,0.010563867
4059135767,0,0.01056256
9235562490,0,0.010544605
4330348974,0,0.010513115
3450149901,0,0.010502939
2335085095,0,0.010500865
8190993390,0,0.01049084
8613435041,0,0.010490626
2963370889,0,0.010464147
8062976459,0,0.010413691
5911402103,0,0.010409535
2599694566,0,0.01040879
1226928590,0,0.010388721
6318502728,0,0.010386738
6627211077,0,0.010384278
4919082252,0,0.010381743
4151000535,0,0.010378401
2502555776,0,0.0103761
364194584,0,0.010365818
8734587489,0,0.010364324
10915981865,0,0.0103638945
388205528,0,0.010362598
8074935216,0,0.01035725
2035296921,0,0.010352866
6933529726,0,0.010300351
2138014396,0,0.010299072
971885887,0,0.010294553
54285738,0,0.010274866
49525361,0,0.0102741085
2569557896,0,0.010269193
6717674755,0,0.010229328
8296617840,0,0.010223675
4266874433,0,0.010218507
331480715,0,0.01021597
1447721353,0,0.010214102
3450153887,0,0.010184596
3347554213,0,0.010177169
3397117527,0,0.010175348
10132291926,0,0.010157546
7121316377,0,0.010156694
8669338849,0,0.010155397
5921124397,0,0.0101485755
717629284,0,0.010148276
8091261241,0,0.01013795
5364862540,0,0.01013656
97959078,0,0.010127995
5049965630,0,0.010115815
5759092684,0,0.010102235
4725851214,0,0.010099554
8086111389,0,0.01005493
9522186923,0,0.010054415
423176473,0,0.010048482
1583419307,0,0.010039644
8636995655,0,0.010035347
3883854513,0,0.010011469
3622042662,0,0.010008158
2281467282,0,0.010006652
3117131253,0,0.00998882
5229835806,0,0.009937506
3438257108,0,0.00991415
8010064020,0,0.009909895
11787859394,0,0.009901497
3704837083,0,0.009892625
4825184848,0,0.009861656
7954041588,0,0.009861214
2288797518,0,0.009833572
5734484850,0,0.009826073
9377974241,0,0.009787689
2753045671,0,0.009755
4470121127,0,0.009745921
381122799,0,0.00972595
5921208645,0,0.009719392
8749563649,0,0.009701813
15943288,0,0.009693595
6773147285,0,0.009673285
8253651013,0,0.009646466
4582819475,0,0.00964049
3090600292,0,0.009634869
2809126713,0,0.009623759
2090443995,0,0.009616565
2421864072,0,0.009611239
152649280,0,0.009609222
3845571212,0,0.009608746
949397428,0,0.009579331
2367460634,0,0.00955284
4928391793,0,0.009528964
5362228885,0,0.00951297
8396132916,0,0.009507889
418225956,0,0.009485451
9634865041,0,0.009479886
64926555,0,0.009453717
8531522419,0,0.009401583
7384107324,0,0.009400404
2728865294,0,0.0093923975
3067317611,0,0.009385405
3484528140,0,0.009380879
93815034,0,0.0093724625
2789906668,0,0.009366884
7500738898,0,0.009339614
3260844741,0,0.009335661
5804547197,0,0.009325491
8347594025,0,0.009325239
3239363638,0,0.009323892
1399704239,0,0.00929295
1920019032,0,0.009257197
12883386564,0,0.009250733
4462465509,0,0.009248277
5716372346,0,0.009231398
4550346881,0,0.009225437
6801329367,0,0.009217468
180612878,0,0.0091890935
3619122539,0,0.009179642
4895032489,0,0.009174742
3991047601,0,0.0091720475
5547213817,0,0.009145553
13042682645,0,0.009107568
3037730014,0,0.009082597
557897673,0,0.009073147
42880972,0,0.009016191
6947042703,0,0.008977731
2333229183,0,0.008935611
6452132743,0,0.00893057
390740210,0,0.008930016
373781673,0,0.008919163
444406552,0,0.008883469
7949733992,0,0.008859138
3150617796,0,0.008828198
7048569723,0,0.008800168
7970892652,0,0.008793211
4630309441,0,0.008761351
4313432661,0,0.008732585
3063511950,0,0.008706337
4330884732,0,0.008686655
8115447329,0,0.008630536
5820857473,0,0.00855303
13904920452,0,0.008469074
2564325238,0,0.008220648
8935698097,0,0.008211483
4360365754,0,0.008129288
4836527001,0,0.00811982
2061989079,0,0.00798603
144978459,0,0.0073732175
